72: 39 IOP250T
72: 51 IOP250T
72: 54 IOP250T
72: 44 IOP250T
72: 49 IOP250T
72: 32 IOP250T
72: 31 IOP250T
72: 24 IOP250T
72: 68 IOP250T
72: 62 IOP250T
72: 68 IOP250T
72: 91 IOP250T
72: 56 IOP250T
72: 42 IOP250T
72: 60 IOP250T
72: 40 IOP250T
72: 25 IOP250T
72: 70 IOP250T
72: 61 IOP250T
72: 59 IOP250T
72: 45 IOP250T
72: 60 IOP250T
72: 49 IOP250T
72: 46 IOP250T
72: 52 IOP250T
72: 51 IOP250T
72: 54 IOP250T
72: 47 IOP250T
72: 58 IOP250T
72: 41 IOP250T
72: 95 IOP250T
72: 53 IOP250T
72: 49 IOP250T
72: 52 IOP250T
72: 43 IOP250T
72: 28 IOP250T
72: 23 IOP250T
72: 48 IOP250T
72: 38 IOP250T
72: 59 IOP250T
72: 44 IOP250T
72: 53 IOP250T
72: 54 IOP250T
72: 57 IOP250T
72: 70 IOP250T
72: 60 IOP250T
72: 114 IOP250T
72: 66 IOP250T
72: 37 IOP250T
72: 26 IOP250T
72: 35 IOP250T
72: 64 IOP250T
72: 62 IOP250T
72: 56 IOP250T
72: 84 IOP250T
72: 64 IOP250T
72: 53 IOP250T
72: 98 IOP250T
72: 43 IOP250T
72: 53 IOP250T
72: 24 IOP250T
72: 43 IOP250T
72: 43 IOP250T
72: 49 IOP250T
72: 116 IOP250T
72: 50 IOP250T
72: 35 IOP250T
72: 49 IOP250T
72: 40 IOP250T
72: 98 IOP250T
72: 56 IOP250T
72: 32 IOP250T
72: 65 IOP250T
72: 45 IOP250T
72: 55 IOP250T
72: 54 IOP250T
72: 40 IOP250T
72: 53 IOP250T
72: 57 IOP250T
72: 62 IOP250T
72: 81 IOP250T
72: 33 IOP250T
72: 55 IOP250T
72: 35 IOP250T
72: 56 IOP250T
72: 57 IOP250T
72: 50 IOP250T
72: 51 IOP250T
72: 73 IOP250T
72: 54 IOP250T
72: 46 IOP250T
72: 51 IOP250T
72: 51 IOP250T
72: 37 IOP250T
72: 61 IOP250T
72: 48 IOP250T
72: 60 IOP250T
72: 56 IOP250T
72: 55 IOP250T
72: 56 IOP250T
72: 55 IOP250T
72: 30 IOP250T
72: 44 IOP250T
72: 41 IOP250T
72: 42 IOP250T
72: 63 IOP250T
72: 44 IOP250T
72: 50 IOP250T
72: 56 IOP250T
72: 51 IOP250T
72: 67 IOP250T
72: 79 IOP250T
72: 57 IOP250T
72: 40 IOP250T
72: 55 IOP250T
72: 47 IOP250T
72: 45 IOP250T
72: 35 IOP250T
72: 31 IOP250T
72: 39 IOP250T
72: 69 IOP250T
72: 50 IOP250T
72: 63 IOP250T
72: 42 IOP250T
72: 56 IOP250T
72: 62 IOP250T
72: 84 IOP250T
72: 53 IOP250T
72: 31 IOP250T
72: 62 IOP250T
72: 26 IOP250T
72: 25 IOP250T
72: 40 IOP250T
72: 43 IOP250T
72: 54 IOP250T
72: 43 IOP250T
72: 45 IOP250T
72: 41 IOP250T
72: 92 IOP250T
72: 78 IOP250T
72: 57 IOP250T
72: 54 IOP250T
72: 61 IOP250T
72: 50 IOP250T
72: 80 IOP250T
72: 56 IOP250T
72: 56 IOP250T
72: 35 IOP250T
72: 59 IOP250T
72: 58 IOP250T
72: 77 IOP250T
72: 52 IOP250T
72: 59 IOP250T
72: 55 IOP250T
72: 56 IOP250T
72: 44 IOP250T
72: 56 IOP250T
72: 54 IOP250T
72: 53 IOP250T
72: 44 IOP250T
72: 60 IOP250T
72: 26 IOP250T
72: 35 IOP250T
72: 30 IOP250T
72: 54 IOP250T
72: 60 IOP250T
72: 47 IOP250T
72: 74 IOP250T
72: 69 IOP250T
72: 45 IOP250T
72: 35 IOP250T
72: 37 IOP250T
72: 42 IOP250T
72: 56 IOP250T
72: 47 IOP250T
72: 45 IOP250T
72: 65 IOP250T
72: 53 IOP250T
72: 35 IOP250T
72: 63 IOP250T
72: 26 IOP250T
72: 31 IOP250T
72: 52 IOP250T
72: 41 IOP250T
72: 30 IOP250T
72: 44 IOP250T
72: 38 IOP250T
72: 77 IOP250T
72: 44 IOP250T
72: 47 IOP250T
72: 45 IOP250T
72: 48 IOP250T
72: 50 IOP250T
72: 43 IOP250T
72: 51 IOP250T
72: 52 IOP250T
72: 45 IOP250T
72: 61 IOP250T
72: 57 IOP250T
72: 45 IOP250T
72: 92 IOP250T
72: 45 IOP250T
72: 53 IOP250T
72: 51 IOP250T
72: 50 IOP250T
72: 78 IOP250T
72: 47 IOP250T
72: 57 IOP250T
72: 45 IOP250T
72: 56 IOP250T
72: 61 IOP250T
72: 74 IOP250T
72: 50 IOP250T
72: 45 IOP250T
72: 48 IOP250T
72: 35 IOP250T
72: 61 IOP250T
72: 45 IOP250T
72: 63 IOP250T
72: 27 IOP250T
72: 51 IOP250T
72: 55 IOP250T
72: 22 IOP250T
72: 69 IOP250T
72: 54 IOP250T
72: 29 IOP250T
72: 67 IOP250T
72: 45 IOP250T
72: 41 IOP250T
72: 65 IOP250T
72: 93 IOP250T
72: 29 IOP250T
72: 25 IOP250T
72: 49 IOP250T
72: 57 IOP250T
72: 45 IOP250T
72: 60 IOP250T
72: 61 IOP250T
72: 100 IOP250T
72: 50 IOP250T
72: 75 IOP250T
72: 60 IOP250T
72: 48 IOP250T
72: 47 IOP250T
72: 57 IOP250T
72: 34 IOP250T
72: 37 IOP250T
72: 41 IOP250T
72: 41 IOP250T
72: 35 IOP250T
72: 42 IOP250T
72: 49 IOP250T
72: 56 IOP250T
72: 29 IOP250T
72: 48 IOP250T
72: 44 IOP250T
72: 72 IOP250T
72: 27 IOP250T
72: 47 IOP250T
72: 56 IOP250T
72: 57 IOP250T
72: 45 IOP250T
72: 80 IOP250T
72: 35 IOP250T
72: 45 IOP250T
72: 59 IOP250T
72: 56 IOP250T
72: 59 IOP250T
72: 35 IOP250T
72: 54 IOP250T
72: 90 IOP250T
72: 54 IOP250T
72: 41 IOP250T
72: 28 IOP250T
72: 56 IOP250T
72: 40 IOP250T
72: 40 IOP250T
72: 54 IOP250T
72: 78 IOP250T
72: 43 IOP250T
72: 55 IOP250T
72: 66 IOP250T
72: 42 IOP250T
72: 47 IOP250T
72: 43 IOP250T
72: 42 IOP250T
72: 30 IOP250T
72: 30 IOP250T
72: 47 IOP250T
72: 44 IOP250T
72: 43 IOP250T
72: 109 IOP250T
72: 42 IOP250T
72: 45 IOP250T
72: 60 IOP250T
72: 45 IOP250T
72: 32 IOP250T
72: 49 IOP250T
72: 39 IOP250T
72: 86 IOP250T
72: 39 IOP250T
72: 49 IOP250T
72: 57 IOP250T
72: 40 IOP250T
72: 49 IOP250T
72: 55 IOP250T
72: 116 IOP250T
72: 52 IOP250T
72: 46 IOP250T
72: 71 IOP250T
72: 39 IOP250T
72: 41 IOP250T
72: 36 IOP250T
72: 50 IOP250T
72: 54 IOP250T
72: 166 IOP250T
